DDB ID,Name,v1,v2,v3,v4,CH2,C=C,ACH,ACCH2,OH,CH3OH,H2O,ACOH,CH2CO,CHO,CCOO,HCOO,CH2O,CH2NH2,CH2NH,(C)3N,ACNH2,PYRIDINE,CH2CN,COOH,CCL,CCL2,CCL3,CCL4,ACCL,CNO2,ACNO2,CS2,CH3SH,FURFURAL,DOH,I,BR,C=-C,DMSO,ACRY,CLCC,ACF,DMF,CF2,COO,CY-CH2,CY-CH2O,CHCL3,CY-CONC,CONR,CONR2,HCONR,ACS,EPOXIDES,CARBONAT,SULFONE,CH2S,Molecular formula,CAS No,Mol.Weight,Tc [K],Tm [K],Dipol Mom.,Polarizab.,Anisotr.,norm. Aniso.,H-Bond Acc.,H-Bond Don.,Dipol Mom._normed,Polarizab._normed,Anisotr._normed,norm. Aniso._normed,H-Bond Acc._normed,H-Bond Don._normed,training samples,AN_short,AN_long,AN_cyc,EN_lin,EN_branch,C_ARO_small,C_ARO_kond,POL_ARO_all,POL_ARO_ether,POL_ARO_on,H_ARO_all,HET_ARO_all,XALK_cl,XALK_br,XALK_i,OL_wl,OL_wul,OL_diol,OL_fol,OL_polyol,OL_etherol,OL_biol,COO_wl,COO_wul,COO_aro,COO2_small,COO2_med,COO2_long,NHR_ion,NHR_tert,NHR_long,ON_wl,ON_wul,COC_cyc,COC_wl,COC_wul,CN_wl,CN_wul,NO2_wl,NO2_wul,COOH_all,FF_all,CONR_wl,CONR_wul,PO_wl,PO_wul,S_POL_all,S_NPOL_all,FACID_all,H2O_all,Exo
3,Acetonitrile,0.597159288711289,-0.604514551448552,-1.62148668331668,0.189313566733267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C2H3N,75-05-8,41.0526,548.0,229.3,4.0013,27.34934,16.3491,0.597787734548622,0.0243587557547561,0.0,1.4468458995337132,-0.997772066675261,-0.6619380869979978,1.000098626774823,0.7217962131469734,-0.36804184584334126,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,Acetone,0.406549811488511,-0.46520753046953,-0.948088421578422,0.0890510885924077,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C3H6O,67-64-1,58.08,508.1,178.35,2.9948,39.95949,11.7346,0.293662406602286,0.034435261707989,0.0,0.7608237851509759,-0.7973084474574113,-0.8000336932267904,-0.570902852669802,1.3416950934644098,-0.36804184584334126,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,Ethylenediamine,0.0152762925674326,-0.345636950066933,-2.20124358641359,-0.0503449010539461,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C2H8N2,107-15-3,60.099,593.0,284.6,0.0005,42.85596,10.73185,0.250416744835491,0.0166392119669213,0.0332784239338425,-1.2800664454463733,-0.751263249013624,-0.8300424415518358,-0.7942943047200729,0.24689582874290247,2.3772012657072685,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,Ethyl bromide,0.284269520091908,-0.2350131369998,-0.235608098901099,0.712589460949051,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C2H5Br,74-96-4,108.966,503.8,154.55,2.215,45.29201,20.30129,0.448231156003012,0.0,0.0,0.22931852454922813,-0.71253734967098,-0.5436630682567752,0.2275434182284044,-0.7767356676836642,-0.36804184584334126,15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,"1,2-Ethanediol",-0.0527450369617383,0.451518180819181,-3.21024626373626,0.184577773206793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C2H6O2,107-21-1,62.0684,720.0,261.65,2.4759,34.78057,4.95875,0.14257241902591,0.0,0.0322227234645872,0.407145816792106,-0.8796377652561453,-1.0028108334294914,-1.3513790978237084,-0.7767356676836642,2.2901131738299187,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,Ethanol,-0.430134030969031,0.456824633366633,-1.23461458541459,0.204325858095604,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C2H6O,64-17-5,46.069,516.2,158.65,1.5987,31.10233,5.5009,0.176864562880016,0.0,0.0217065705789142,-0.19074648200226832,-0.9381107653990354,-0.9865862082443274,-1.1742382819241706,-0.7767356676836642,1.4226022506323777,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,Diethyl ether,0.118714479112587,0.516011837162838,-0.243141012987013,0.570955293706294,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C4H10O,60-29-7,74.1228,466.7,156.85,1.0691,56.66093,15.66111,0.27640051089878,0.0269821782712518,0.0,-0.5517174822775768,-0.5318055701284532,-0.6825271857366146,-0.6600715643695125,0.8831871444998671,-0.36804184584334126,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,Aniline,0.675860847182817,-0.757110472527472,-1.44706711288711,-0.0222287506866134,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C6H7N,62-53-3,93.1283,699.0,267.45,1.6573,75.95476,50.1422,0.660158757660481,0.0107379091143373,0.0214758182286745,-0.15080520440382975,-0.2250914556751024,0.34936945029752947,1.322284780242762,-0.11614777463602781,1.4035667548039399,23,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,Methoxybenzene,0.542797716683317,-0.851840898101899,-0.56027986013986,0.807101969030969,0,0,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C7H8O,100-66-3,108.14,647.4,235.65,1.3003,83.89444,52.52345,0.626065922843039,0.0184945441094877,0.0,-0.39413346554107503,-0.09887432199853406,0.4206318107552847,1.146173522761065,0.361034432256044,-0.36804184584334126,17,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,2-Methylpyridine,-0.102499986635365,-0.644212841158842,-0.51672716983017,0.0674264506503497,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C6H7N,109-06-8,93.1283,621.0,206.44,1.851,73.71596,44.21743,0.599835232424566,0.0107379091143373,0.0,-0.01878087896325717,-0.2606816707562014,0.17206211365950502,1.010675260473794,-0.11614777463602781,-0.36804184584334126,16,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,Ethyl acetate,0.370830395734266,-0.572759763236763,-0.557992225774226,0.274045506919081,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C4H8O2,141-78-6,88.1063,523.2,189.55,2.0652,56.09347,19.71028,0.351382790189304,0.0453998592604363,0.0,0.12721607771908996,-0.540826484658523,-0.5613498998175681,-0.27274022142286697,2.016228684516642,-0.36804184584334126,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,Benzyl alcohol,-0.561629405504496,-0.446139363870129,-1.22551694305695,0.096815013879121,0,0,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C7H8O,100-51-6,108.14,715.0,257.95,1.5447,82.66737,45.58407,0.551415510134168,0.0,0.00924727205474385,-0.22755243746840628,-0.11838106008124094,0.21296079808826582,0.7605564825799135,-0.7767356676836642,0.39479505891475036,24,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,Bromobenzene,0.550358768131868,-0.633833391608392,-0.347068467532468,1.25855989010989,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C6H5Br,108-86-1,157.01,670.0,242.55,1.8266,86.34748,61.97647,0.717756557574118,0.0,0.0,-0.03541171809980837,-0.05987833253876125,0.7035271466731309,1.6198141885564485,-0.7767356676836642,-0.36804184584334126,20,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,Chlorobenzene,0.589498603796204,-0.544178712287712,-0.278140488511488,1.26048322077922,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C6H5Cl,108-90-7,112.558,632.4,227.95,1.7056,78.28725,54.36952,0.694487544268064,0.0,0.0,-0.11788432201467303,-0.18801185018353855,0.4758781333884601,1.4996148793575845,-0.7767356676836642,-0.36804184584334126,20,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,Nitrobenzene,0.604804731568432,-0.85314727972028,-0.905903222777223,0.469017617282717,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C6H5NO2,98-95-3,123.111,712.0,278.85,4.6644,82.51984,60.45004,0.732551590017625,0.0406137550665659,0.0,1.8988094008225294,-0.12072634524780994,0.6578465147052437,1.696239976616041,1.721791243142337,-0.36804184584334126,25,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,Benzene,0.507266779220779,-0.486013551448552,-0.304027445554445,1.05376937662338,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C6H6,71-43-2,78.1136,562.1,278.68,0.0001,64.94511,39.45073,0.607447273551465,0.0,0.0,-1.2803390821535297,-0.400111918185207,0.029411701651533284,1.0499963125962983,-0.7767356676836642,-0.36804184584334126,29,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,2-Butoxyethanol,-0.160070746355644,-0.294014541458541,-0.69315195104895,0.322829158104005,5,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C6H14O2,111-76-2,118.176,633.9,203.15,0.5111,84.6553,32.40919,0.38283710529642,0.0169239101001895,0.00846195505009477,-0.9320456887610022,-0.08677892667666304,-0.18131659720734455,-0.11025860273665197,0.2644102384857755,0.33001175963103596,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,1-Butanol,-0.212474348186813,0.310026191508492,-0.897440747252747,0.137626348928172,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C4H10O,71-36-3,74.1228,562.9,183.35,1.5594,55.15944,15.28168,0.277045597272199,0.0,0.0134910891356259,-0.21753303848040212,-0.5556747643584512,-0.6938821788824355,-0.6567392814128307,-0.7767356676836642,0.744881037479513,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,2-Butanone,0.0737664885667331,-0.465127981018981,-0.653823842157842,0.290291783216783,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C4H8O,78-93-3,72.1069,535.6,186.48,2.8662,51.63274,15.0722,0.291911682393768,0.0277365581704966,0.0,0.6731710838001362,-0.611738732344208,-0.700151171751177,-0.5799464609093846,0.9295960145036403,-0.36804184584334126,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,"cis-1,2-Dichloroethylene",0.491023515024975,-0.344959134465534,-0.196788970434565,-0.36368254249051,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C2H2Cl2,156-59-2,96.9433,537.0,193.15,1.8309,47.6306,30.04501,0.630792179817176,0.0,0.0,-0.032480873497875186,-0.675360772448134,-0.2520681131535981,1.1705876573836007,-0.7767356676836642,-0.36804184584334126,10,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,2-Chloroethanol,-0.101334043016983,0.0098318241948052,-1.85461788211788,0.0862467766933067,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C2H5ClO,107-07-3,80.5138,582.0,204.9,1.9773,41.38332,17.6901,0.427469328222095,0.0,0.0124202002136274,0.06730416132143219,-0.7746738146456723,-0.6218067167622603,0.12029532291175753,-0.7767356676836642,0.6565400017923463,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,Chloroform,0.754181873826175,-0.49303350949051,-0.294838332667333,0.810464605394606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,CHCl3,67-66-3,119.377,536.4,209.55,1.0916,48.33581,19.50844,0.403602215417513,0.0,0.0,-0.5363816675000194,-0.6641500454616494,-0.5673902546038331,-0.002993552037474654,-0.7767356676836642,-0.36804184584334126,22,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,3-Methylphenol,-0.352503419936064,-0.300040558771229,-1.01111141758242,-0.752250916083916,0,0,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C7H8O,108-39-4,108.14,705.8,284.95,1.0103,83.90869,52.03123,0.62009346111827,0.0,0.00924727205474385,-0.5917950782295937,-0.0986477896754566,0.4059014132478764,1.1153219449957497,-0.7767356676836642,0.39479505891475036,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,Cyclohexane,-0.296812379200799,0.335546207595405,-0.0886045517482518,2.39534337662338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,C6H12,110-82-7,84.1613,553.8,279.75,0.0,69.68918,9.38574,0.134680017758854,0.0,0.0,-1.280407241330319,-0.3246954130664874,-0.8703267359500675,-1.3921483890584831,-0.7767356676836642,-0.36804184584334126,29,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,Dibutyl ether,-0.261911137967033,0.0876850702817183,-0.0365895737976024,1.22027800899101,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C8H18O,142-96-1,130.23,580.0,175.3,1.0284,105.93607,42.13021,0.397694666226527,0.0153574445212317,0.0,-0.5794582672307586,0.251521583146189,0.10959902746753174,-0.033509815124147115,0.16804248333745475,-0.36804184584334126,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,Decane,-0.222592518001798,0.222818455944056,-0.0220822572334666,2.20800007992008,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C10H22,124-18-5,142.285,617.9,243.45,0.0,125.48922,52.3218,0.416942586781558,0.0,0.0,-1.280407241330319,0.5623581089693946,0.4145971419946313,0.06591798285761781,-0.7767356676836642,-0.36804184584334126,19,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,"1,1-Dichloroethane [R150a]",0.980798371343656,-1.03463281318681,-0.673261563436564,0.586000097902098,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C2H4Cl2,75-34-3,98.959,523.0,176.15,2.0836,49.28347,17.6491,0.358113988321033,0.0,0.0,0.13975736624829266,-0.6490850895818234,-0.6230337012362837,-0.23796928572083584,-0.7767356676836642,-0.36804184584334126,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,"1,2-Dichloroethane",0.405082284285614,-0.51048998001998,-0.69666472927073,0.21283438962038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C2H4Cl2,107-06-2,98.9592,561.0,237.65,0.0,49.4139,31.41968,0.635846998516612,0.0,0.0,-1.280407241330319,-0.6470116432029474,-0.21092911932663222,1.1966990230786656,-0.7767356676836642,-0.36804184584334126,15,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,"trans-1,2-Dichloroethene",0.434427838383616,-0.328271973026973,-0.0398063774711289,0.17247648063037,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C2H2Cl2,156-60-5,96.9433,517.0,223.35,0.0,49.32888,44.09134,0.89382406411822,0.0,0.0,-1.280407241330319,-0.6483632065789502,0.16828868750512468,2.529315265401051,-0.7767356676836642,-0.36804184584334126,10,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70,Dichloromethane,1.70908862837163,-0.586066762237762,-0.554281037962038,0.501612912787213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CH2Cl2,75-09-2,84.9323,510.0,178.01,1.6713,36.21187,19.65533,0.54278693699055,0.0,0.0,-0.14126291965334953,-0.8568843818160984,-0.5629943582772652,0.7159843936136439,-0.7767356676836642,-0.36804184584334126,19,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,"N,N-Dimethylformamide (DMF)",-0.219773453466533,-0.830719758241759,-1.33671688311688,-0.274781596403597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C3H7NO,68-12-2,73.0947,650.0,212.15,4.0502,49.31809,20.24083,0.410413906945707,0.0273616526438197,0.0,1.4801757369836053,-0.6485347352642838,-0.5454724214592008,0.03219318344613311,0.9065321154407645,-0.36804184584334126,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
75,"1,4-Dioxane",-0.0335830327028971,-0.942146318681318,-0.760949563436564,0.285662756943057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,C4H8O2,123-91-1,88.1063,587.0,284.85,0.0,54.6233,12.10979,0.221696418927454,0.0226999296302182,0.0,-1.280407241330319,-0.5641977846879046,-0.7888055882314539,-0.9426531237514802,0.6197465084164919,-0.36804184584334126,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,"2,4-Dimethylsulfolane",-0.0764457028071928,-0.362204785481518,-1.32204407592407,0.0423260818281718,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,C6H12O2S,1003-78-7,148.226,0.0,0.0,4.8453,92.10258,15.17904,0.164805806742873,0.0269858189521407,0.0,2.0221093516340916,0.03161052167476087,-0.6969538297705759,-1.2365294559596867,0.8834111163822931,-0.36804184584334126,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
77,"2,6-Dimethylpyridine",-0.244347783736263,-0.491192443326673,-0.299683632467532,-0.0764695723956043,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C7H9N,108-48-5,107.155,623.8,267.05,1.4481,87.54428,49.4856,0.565263658573695,0.00933227567542345,0.0,-0.29339420224671975,-0.04085279680128615,0.32971974284280503,0.8320910102464303,-0.20262126048157358,-0.36804184584334126,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,Dodecane,-0.0995643625074925,0.228917402971029,-0.00468977211738262,1.2233817937982,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C12H26,112-40-3,170.338,658.2,263.59,0.0,150.54764,67.64309,0.449313519627408,0.0,0.0,-1.280407241330319,0.9607119402149346,0.8731089700923964,0.23313451735423327,-0.7767356676836642,-0.36804184584334126,15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
